Name,Year,Price,Car_Age
Toyota Fortuner 2.8 2WD AT,2017,30.0,8
Skoda Octavia Classic 1.9 TDI MT,2002,1.6,23
Mercedes-Benz New C-Class 250 CDI Classic,2012,18.49,13
Maruti Ciaz 1.4 Zeta,2018,9.96,7
Maruti Swift ZDi,2013,4.75,12
Toyota Qualis FS B3,2002,3.65,23
BMW 5 Series 2007-2010 525d Sedan,2012,15.5,13
Mitsubishi Pajero 2.8 SFX BSIII Dual Tone,2013,11.82,12
Toyota Corolla H2,2008,2.05,17
Maruti Omni E MPI STD BS IV,2013,2.25,12
Audi A6 2011-2015 2.0 TDI,2014,20.12,11
Honda Jazz 1.5 S i DTEC,2016,7.48,9
Mercedes-Benz E-Class 200 Kompressor Elegance,2004,5.5,21
Honda City 1.5 EXI,2005,1.7,20
Audi A4 2.0 TDI,2013,13.19,12
Maruti Swift Dzire VXI,2012,3.85,13
Maruti Dzire VDI,2016,5.75,9
Mahindra XUV500 W8 4WD,2014,9.0,11
Chevrolet Beat LT,2012,2.21,13
Ford EcoSport 1.5 Diesel Titanium Plus,2017,8.09,8
BMW 5 Series 2013-2017 530d M Sport,2017,48.63,8
Audi Q5 30 TDI quattro Premium Plus,2015,39.47,10
BMW X1 sDrive 20d xLine,2015,22.24,10
Hyundai i10 Magna AT,2009,2.6,16
Hyundai Creta 1.6 CRDi AT SX Plus,2016,12.0,9
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,18.0,11
Mercedes-Benz S Class 2005 2013 S 350 L,2007,9.99,18
Hyundai i10 Magna,2012,2.45,13
Ford EcoSport 1.5 Diesel Titanium,2017,8.99,8
Volkswagen Vento Diesel Highline,2011,3.15,14
Maruti Dzire ZDI Plus,2017,8.2,8
Mahindra Scorpio 1.99 S10,2016,11.5,9
Hyundai i20 Asta 1.4 CRDi,2016,7.3,9
Maruti Alto LXi,2008,1.59,17
Hyundai i10 Magna,2015,3.15,10
Mahindra Scorpio S6 7 Seater,2015,8.5,10
Skoda Fabia 1.2L Diesel Classic,2010,3.0,15
BMW X5 xDrive 30d,2012,21.0,13
Honda Jazz 1.5 S i DTEC,2016,7.75,9
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,23.0,12
Mahindra XUV500 AT W10 FWD,2016,13.75,9
Honda City i VTEC CVT SV,2017,8.29,8
Maruti Swift VDI,2014,5.79,11
Mercedes-Benz New C-Class 220 CDI AT,2017,30.5,8
Honda City 1.5 S MT,2011,3.8,14
Tata Sumo EX,2014,4.45,11
Hyundai i20 Magna,2012,3.3,13
Fiat Linea 1.3 Dynamic,2009,1.75,16
Honda Civic 2006-2010 1.8 V AT,2011,5.5,14
Hyundai Creta 1.6 SX Plus Diesel,2017,13.35,8
Audi A3 35 TDI Technology,2017,22.5,8
Hyundai Verna VTVT 1.6 SX Option,2013,5.25,12
Hyundai i20 1.4 CRDi Magna,2011,3.75,14
Honda Mobilio S i DTEC,2015,6.32,10
Hyundai Verna 1.6 SX CRDI (O) AT,2018,7.75,7
Ford Fiesta 1.6 ZXI Duratec,2006,1.37,19
Hyundai i10 Sportz 1.2,2010,2.1,15
Maruti Vitara Brezza ZDi,2016,9.3,9
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,12.0,10
Mercedes-Benz GLA Class 200 d Sport,2017,23.5,8
Maruti Alto LXi BSIII,2006,1.8,19
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2013,12.5,12
Maruti Swift LDI,2015,4.74,10
Hyundai Grand i10 Sportz,2016,5.43,9
Toyota Fortuner 4x4 AT,2018,31.62,7
Toyota Innova 2.0 GX 8 STR,2011,6.3,14
Ford EcoSport 1.5 TDCi Titanium,2017,8.45,8
Ford Figo 1.2P Titanium MT,2016,5.0,9
Toyota Fortuner 3.0 Diesel,2011,13.0,14
Maruti Swift Dzire VXI,2012,4.7,13
BMW 7 Series 740Li,2018,93.67,7
Skoda Superb 1.8 TSI MT,2012,3.3,13
Maruti Wagon R LXI Minor,2009,1.51,16
Renault Duster 110PS Diesel RxZ,2013,6.09,12
Maruti Ciaz VXi Plus,2015,5.95,10
Hyundai Elantra CRDi SX,2012,9.0,13
Skoda Rapid 1.5 TDI AT Elegance,2015,4.25,10
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2013,23.5,12
Honda Accord 2.4 A/T,2011,6.35,14
Maruti Celerio VXI,2014,3.4,11
BMW 7 Series 740Li,2017,93.0,8
BMW 3 Series 320d Sport,2014,21.6,11
Volkswagen Vento Diesel Trendline,2011,4.0,14
Maruti Swift Dzire Tour LDI,2018,5.5,7
Land Rover Freelander 2 SE,2012,19.25,13
Hyundai i20 1.4 CRDi Magna,2012,3.95,13
Maruti Dzire VDI,2012,4.25,13
Jeep Compass 2.0 Longitude,2018,17.02,7
Maruti Ertiga VDI,2012,6.5,13
Ford Figo Petrol ZXI,2011,2.95,14
Toyota Corolla Altis 1.4 DG,2013,7.12,12
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,11.25,7
Honda City 1.5 S MT,2009,2.75,16
Mahindra Scorpio S10 4WD,2015,12.0,10
Hyundai Xcent 1.2 VTVT SX,2014,3.67,11
Mahindra Renault Logan 1.4 GLX Petrol,2008,2.3,17
Skoda Octavia 1.9 TDI,2008,2.2,17
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2014,41.0,11
BMW X1 sDrive 20d xLine,2016,28.5,9
Volkswagen Vento 2013-2015 1.6 Comfortline,2015,5.49,10
Audi A4 2.0 TDI,2013,17.5,12
Ford Ikon 1.4 TDCi DuraTorq,2009,1.99,16
Hyundai Verna 1.6 CRDi EX MT,2016,6.64,9
Toyota Innova Crysta 2.4 VX MT,2017,16.5,8
Hyundai Grand i10 Asta Option,2016,5.0,9
Volkswagen Ameo 1.2 MPI Comfortline,2017,5.4,8
Renault KWID RXT,2017,2.99,8
Honda City 1.5 S MT,2011,4.1,14
Hyundai Grand i10 1.2 Kappa Magna AT,2018,6.76,7
Volkswagen Polo 1.0 MPI Comfortline,2016,5.5,9
Maruti Swift VDI BSIV,2014,5.99,11
Nissan Sunny 2011-2014 Diesel XV,2012,2.59,13
Jaguar XF 2.2 Litre Luxury,2013,26.75,12
Maruti Ciaz ZDi SHVS,2016,8.5,9
Audi Q5 2008-2012 2.0 TDI,2011,23.0,14
Ford Figo Petrol ZXI,2014,3.35,11
Hyundai Santa Fe 4x4 AT,2012,10.75,13
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2013,6.29,12
Renault Duster 110PS Diesel RxL,2014,7.75,11
Audi A4 New 2.0 TDI Multitronic,2012,13.5,13
Maruti Eeco 7 Seater Standard,2013,3.75,12
Mahindra Xylo E4,2011,3.75,14
Maruti Wagon R LXI,2006,1.5,19
Maruti Wagon R LXI BSIII,2005,1.45,20
Maruti SX4 ZXI MT BSIV,2013,4.12,12
Toyota Innova Crysta 2.4 VX MT,2016,17.11,9
Toyota Innova 2.5 G (Diesel) 7 Seater,2015,10.25,10
Volkswagen Polo Diesel Trendline 1.2L,2011,2.49,14
Toyota Etios G,2015,3.85,10
Ford Ecosport 1.5 DV5 MT Titanium,2014,6.25,11
Hyundai Grand i10 CRDi Magna,2015,4.88,10
Honda City i VTEC CVT SV,2016,9.45,9
Toyota Innova 2.5 G3,2007,4.8,18
Hyundai EON Era Plus,2012,1.99,13
Hyundai i10 Magna 1.2,2010,2.8,15
Mercedes-Benz E-Class 2009-2013 E 200 CGI Elegance,2011,22.0,14
Mahindra Bolero SLE,2012,4.3,13
Skoda Laura Ambition 2.0 TDI CR AT,2014,9.75,11
Maruti Swift ZXI,2015,5.9,10
Audi A4 2.0 TDI,2013,14.5,12
Ford Fiesta 1.4 SXi TDCi ABS,2009,2.4,16
Maruti SX4 Vxi BSIII,2008,2.11,17
Hyundai Grand i10 AT Asta,2017,7.6,8
Maruti Ritz AT,2012,3.6,13
Mahindra Scorpio 2.6 CRDe,2013,6.0,12
Mahindra Scorpio S4 7 Seater,2014,7.45,11
Maruti Alto LXi,2011,2.1,14
Renault Duster 110PS Diesel RxZ,2013,5.2,12
Maruti Ignis 1.2 Alpha,2017,6.36,8
Toyota Innova 2.5 ZX Diesel 7 Seater,2015,11.62,10
BMW 7 Series 730Ld Eminence,2015,43.6,10
Hyundai Sonata Embera 2.0L CRDi MT,2009,4.9,16
Renault Duster Adventure Edition,2015,6.7,10
Audi A4 2.0 TDI 177 Bhp Technology Edition,2014,25.0,11
Jeep Compass 2.0 Longitude,2018,19.05,7
Hyundai Verna 1.4 VTVT,2015,4.5,10
Honda Amaze VX i-Vtech,2013,4.15,12
Hyundai Creta 1.6 CRDi SX Option,2015,11.9,10
Hyundai i10 Magna 1.1,2011,2.1,14
Mahindra TUV 300 T8,2016,6.95,9
Maruti Swift Dzire VXi,2008,2.4,17
Hyundai Accent GLE 1,2007,2.65,18
Mahindra XUV500 W8 2WD,2014,9.0,11
Maruti Alto K10 2010-2014 VXI,2012,2.1,13
Chevrolet Beat LT,2011,2.5,14
Audi A6 2.7 TDI,2009,8.95,16
Mini Cooper 5 DOOR D,2017,34.0,8
Maruti Swift 1.3 LXI,2011,3.15,14
Tata Zest Revotron 1.2T XMS,2015,4.0,10
Honda City i DTEC SV,2014,4.45,11
Chevrolet Beat LT,2010,1.5,15
Audi A4 2.0 TDI Multitronic,2011,14.5,14
Ford Aspire Titanium Plus Diesel,2015,8.41,10
Hyundai Verna SX CRDi AT,2014,5.45,11
Honda City i VTEC CVT VX,2015,8.9,10
Hyundai i10 Sportz 1.2,2012,3.65,13
BMW X3 xDrive20d Expedition,2015,29.0,10
Audi A4 2.0 TDI,2013,13.5,12
Honda CR-V 2.4 AT,2008,5.4,17
Hyundai Grand i10 1.2 Kappa Asta,2016,5.89,9
Maruti Ciaz ZDi Plus SHVS,2016,8.45,9
Honda City i-VTEC V,2011,4.0,14
BMW 6 Series 640d Coupe,2013,45.0,12
Maruti Celerio VXI AMT,2016,3.94,9
Renault Koleos 2.0 Diesel,2011,8.0,14
Ford Figo Diesel ZXI,2013,4.1,12
Toyota Innova 2.5 V Diesel 7-seater,2006,6.25,19
Maruti Dzire VDI,2015,5.25,10
Mercedes-Benz SLC 43 AMG,2019,83.96,6
Hyundai Santro LP zipPlus,2004,1.93,21
Mercedes-Benz E-Class E 220 d,2013,21.0,12
Hyundai Grand i10 1.2 Kappa Sportz,2015,4.3,10
Honda Mobilio S i VTEC,2014,5.25,11
Porsche Cayenne Turbo S,2010,32.0,15
Mahindra Quanto C8,2013,3.9,12
Toyota Corolla H5,2007,2.2,18
Mahindra KUV 100 mFALCON D75 K4,2016,3.7,9
BMW 3 Series 2005-2011 325i Sedan,2010,11.27,15
Maruti Alto 800 LXI,2013,2.41,12
Audi Q3 35 TDI Quattro Premium,2015,19.0,10
Toyota Etios GD,2015,5.8,10
Mahindra XUV500 W8 2WD,2016,13.52,9
Toyota Fortuner 4x2 MT TRD Sportivo,2015,24.5,10
Mercedes-Benz GLE 250d,2017,56.73,8
Hyundai Creta 1.6 CRDi SX,2015,9.95,10
Honda City 1.5 V AT,2012,5.5,13
Audi A4 35 TDI Premium,2015,25.0,10
Maruti Zen VXI,2009,1.0,16
Maruti Alto LXi,2011,2.15,14
Maruti Baleno Delta Automatic,2018,7.89,7
Mahindra XUV500 W10 2WD,2015,10.25,10
Ford Freestyle Titanium Petrol,2007,6.0,18
Hyundai Elite i20 Asta Option,2017,7.53,8
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,39.45,7
Honda City i VTEC SV,2014,5.84,11
Ford EcoSport 1.5 Ti VCT MT Titanium BE,2017,8.65,8
Maruti Baleno Alpha 1.2,2017,7.74,8
Hyundai i10 Sportz,2008,2.5,17
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007,5.7,18
Maruti Baleno Delta,2016,5.8,9
Audi Q7 3.0 TDI Quattro Technology,2012,36.5,13
Hyundai Santa Fe 2WD AT,2012,9.5,13
Honda City 1.5 V MT Exclusive,2013,4.55,12
Hyundai i20 1.4 CRDi Magna,2012,3.9,13
Mahindra Bolero SLE BSIII,2007,2.7,18
Toyota Fortuner 2.8 2WD AT,2017,31.0,8
BMW 3 Series 2005-2011 325i Sedan,2009,10.3,16
BMW 3 Series 320d Sedan,2010,7.75,15
Maruti Wagon R LXI,2012,3.2,13
Maruti Ertiga ZDI,2013,4.85,12
Land Rover Range Rover Evoque 2.0 TD4 Pure,2016,34.08,9
Maruti Ertiga SHVS VDI,2017,8.1,8
Tata Indigo CS eVX,2016,2.35,9
Maruti Alto K10 LXI,2012,1.8,13
Hyundai EON D Lite Plus,2015,3.42,10
Ford Endeavour 3.0L 4X4 AT,2010,5.34,15
Ford Endeavour 2.2 Titanium AT 4X2,2018,31.99,7
Volkswagen Vento Diesel Highline,2011,4.75,14
Maruti Ciaz AT ZXi,2014,6.1,11
Hyundai EON D Lite Plus,2013,3.69,12
Audi Q5 2.0 TDI Premium Plus,2012,15.0,13
Mahindra XUV500 W10 AWD,2016,14.5,9
Maruti Swift VDI,2013,5.65,12
Maruti Ritz VDi,2011,2.5,14
Mercedes-Benz New C-Class C 250 CDI Avantgarde,2017,38.5,8
Renault Duster 110PS Diesel RxZ,2014,5.49,11
Maruti Swift Dzire VXI,2013,3.55,12
Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,10.75,11
Hyundai Creta 1.6 SX Option,2016,11.0,9
Maruti SX4 ZDI,2014,4.5,11
Mahindra XUV500 W8 2WD,2014,8.42,11
Honda City i-VTEC CVT VX,2017,11.6,8
Jaguar XF 2.2 Litre Luxury,2016,33.63,9
Ford Fiesta 1.4 SXi TDCi ABS,2008,2.25,17
BMW 5 Series 523i Sedan,2010,12.95,15
Audi A6 2011-2015 2.0 TDI Premium Plus,2014,25.02,11
Honda Brio 1.2 VX MT,2014,3.95,11
Honda City 1.5 V AT,2011,4.4,14
Volkswagen Polo Petrol Comfortline 1.2L,2015,4.95,10
Mahindra Scorpio SLE BSIII,2010,5.5,15
Honda City V MT,2011,3.25,14
Skoda Rapid 1.6 MPI Elegance,2013,4.02,12
Mahindra XUV500 W6 2WD,2016,11.73,9
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,2012,9.5,13
Maruti Baleno Alpha Automatic,2017,8.6,8
Honda Amaze EX i-Dtech,2013,4.0,12
Volkswagen Vento 1.6 Highline,2015,5.55,10
Maruti Alto 800 LXI,2015,2.5,10
Land Rover Discovery HSE Luxury 3.0 TD6,2017,41.6,8
Honda City i VTEC CVT VX,2015,7.41,10
Nissan Terrano XL 110 PS,2014,6.5,11
Maruti Alto LXi,2008,1.2,17
Toyota Fortuner 2.8 4WD MT,2015,23.0,10
Hyundai i20 1.4 CRDi Magna,2012,2.74,13
Ford Figo Diesel Titanium,2013,3.9,12
Maruti Vitara Brezza ZDi Plus,2017,8.0,8
Hyundai Verna 1.6 SX,2012,4.0,13
Hyundai Tucson 2.0 Dual VTVT 2WD AT GL,2016,17.75,9
Maruti Ritz VDi,2013,5.05,12
Audi A4 2.0 TFSI,2011,12.0,14
Mercedes-Benz E-Class E250 CDI Launch Edition,2016,29.6,9
Renault Duster 85PS Diesel RxE,2015,6.5,10
Honda Amaze S AT i-Vtech,2014,4.75,11
Volvo S60 D4 SUMMUM,2016,24.36,9
Maruti Swift Dzire 1.2 Lxi BSIV,2011,3.2,14
Maruti Wagon R VXI,2016,3.6,9
Maruti Omni MPI STD BSIV,2017,3.58,8
Maruti SX4 VDI,2011,2.5,14
Ford Fiesta Titanium 1.5 TDCi,2013,3.5,12
Toyota Camry Hybrid,2015,25.0,10
Maruti Wagon R VXI,2010,1.75,15
Mercedes-Benz E-Class E270 CDI,2005,10.0,20
Maruti Baleno Zeta Automatic,2018,7.75,7
Honda Jazz 1.2 VX i VTEC,2016,6.45,9
Mahindra Scorpio S10 AT 4WD,2017,10.0,8
Volkswagen Polo 1.2 MPI Trendline,2014,4.5,11
Hyundai i20 1.2 Era,2015,3.4,10
Toyota Camry W4 (AT),2010,4.5,15
Maruti Wagon R VXI,2015,4.3,10
BMW 5 Series 2013-2017 520d M Sport,2018,46.0,7
Maruti Alto K10 VXI AGS,2016,3.4,9
Mercedes-Benz New C-Class 220 CDI AT,2013,14.5,12
Maruti Alto 800 2016-2019 LXI,2013,2.1,12
Maruti Swift VXI,2012,3.65,13
Chevrolet Sail Hatchback 1.2 LS ABS,2014,3.0,11
Hyundai i20 Asta 1.4 CRDi (Diesel),2009,3.95,16
Skoda Superb 2.5 TDi AT,2012,6.75,13
Toyota Corolla Altis D-4D G,2013,6.53,12
Toyota Fortuner 4x2 Manual,2015,22.0,10
Skoda Rapid 1.6 MPI AT Elegance,2013,4.75,12
Honda Brio 1.2 VX AT,2017,5.99,8
Volkswagen Polo Petrol Comfortline 1.2L,2011,3.05,14
Volkswagen Polo Petrol Comfortline 1.2L,2010,2.4,15
Maruti Zen Estilo LXI BSIII,2007,1.3,18
Toyota Etios Cross 1.4L GD,2016,6.71,9
Mahindra XUV500 W8 2WD,2014,7.2,11
Hyundai Grand i10 AT Asta,2016,5.4,9
Ford Ecosport 1.5 DV5 MT Titanium Optional,2015,6.63,10
Honda City i-VTEC CVT ZX,2018,14.21,7
Honda City 1.5 V MT,2010,3.0,15
Maruti Celerio ZXI MT,2017,5.11,8
Volkswagen Vento Petrol Highline,2011,3.39,14
Toyota Innova Crysta 2.8 ZX AT,2017,22.99,8
Hyundai i20 Magna,2009,2.35,16
Maruti Ritz VDi,2012,2.85,13
Audi A6 2011-2015 2.0 TDI Premium Plus,2014,18.5,11
Renault Duster Petrol RxL,2014,5.99,11
Honda Civic 2006-2010 1.8 V MT,2008,3.0,17
Tata Tiago 1.2 Revotron XT,2016,3.6,9
Audi A4 2.0 TDI,2014,24.0,11
Maruti Swift Dzire VXI,2015,6.26,10
Toyota Fortuner 2.8 4WD MT,2010,13.7,15
Mercedes-Benz M-Class ML 250 CDI,2016,35.0,9
Hyundai i20 Magna 1.4 CRDi,2015,5.02,10
Maruti Wagon R VXI 1.2,2015,3.1,10
Volkswagen Vento Diesel Highline,2012,5.5,13
Maruti Swift Dzire VXI,2014,3.59,11
Fiat Linea Emotion (Diesel),2015,4.65,10
Honda City 1.5 V MT,2009,3.8,16
Hyundai Creta 1.6 SX Plus Diesel,2016,12.5,9
Honda City i-DTEC ZX,2017,12.9,8
Maruti Omni 8 Seater BSIV,2015,2.35,10
Maruti Swift LXI Option,2015,4.15,10
Mercedes-Benz M-Class ML 350 CDI Corporate,2012,22.58,13
Maruti Alto 800 2016-2019 LXI,2016,2.65,9
Ford Figo Petrol Titanium,2010,2.25,15
Toyota Innova Crysta 2.4 G MT,2016,16.0,9
BMW 5 Series 2003-2012 520d,2013,19.5,12
Hyundai Santa Fe 4WD AT,2015,21.0,10
BMW 5 Series 520d Luxury Line,2012,17.5,13
Ford Fiesta EXi 1.4 TDCi Ltd,2010,2.41,15
Land Rover Range Rover 2.2L Prestige,2014,29.93,11
Toyota Etios Liva V,2012,2.95,13
Maruti Alto LX,2009,1.02,16
Toyota Fortuner 3.0 Diesel,2009,11.0,16
Ford Ecosport 1.5 Ti VCT MT Titanium,2013,5.35,12
Maruti Baleno Sigma 1.2,2017,5.65,8
Mini Cooper Countryman D High,2015,22.0,10
Hyundai Verna 1.6 VTVT EX AT,2013,5.95,12
Ford Figo Diesel Titanium,2011,2.35,14
Honda Amaze S i-Dtech,2014,4.1,11
Renault Duster 110PS Diesel RxZ,2012,5.4,13
Ford EcoSport 1.5 Diesel Titanium,2017,8.45,8
BMW X6 xDrive30d,2013,42.5,12
Toyota Fortuner 2.8 4WD MT,2010,10.75,15
Mahindra Ssangyong Rexton RX7,2015,11.03,10
Maruti Celerio VXI,2016,3.5,9
Hyundai i20 Sportz 1.2,2016,6.3,9
Ford EcoSport 1.0 Ecoboost Titanium Plus,2014,6.75,11
Maruti Ciaz VDi,2017,7.5,8
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,15.5,12
Honda Amaze S i-Vtech,2015,4.65,10
Ford EcoSport 1.5 Ti VCT AT Titanium,2016,7.58,9
Maruti Alto K10 2010-2014 VXI,2013,2.2,12
Audi A6 3.0 TDI quattro,2011,21.0,14
Volkswagen Passat Diesel Highline 2.0 TDI,2011,5.25,14
Maruti Swift VDI,2016,5.22,9
Mahindra Logan Diesel 1.5 DLS,2011,2.0,14
Maruti Ciaz Alpha,2018,9.18,7
Tata Nano Lx,2013,1.74,12
Honda City 1.5 V AT,2011,4.45,14
Ford Figo 2015-2019 1.2P Trend MT,2017,4.95,8
Hyundai i20 Sportz 1.4 CRDi,2014,5.64,11
Ford EcoSport 1.5 Ti VCT MT Titanium BE,2016,6.9,9
Audi A4 2.0 TDI,2011,13.95,14
BMW 1 Series 118d Sport Line,2013,17.0,12
Tata Safari DICOR 2.2 LX 4x2,2012,4.6,13
Mahindra Scorpio VLX 4WD AIRBAG BSIV,2010,5.21,15
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,2017,12.34,8
Honda City ZX VTEC,2006,1.5,19
BMW X1 sDrive 20d Sportline,2015,22.99,10
Land Rover Range Rover Sport 2005 2012 HSE,2010,40.0,15
Maruti Alto LXi BSIII,2008,1.2,17
Hyundai i10 Asta Sunroof AT,2011,2.9,14
Hyundai Elantra 2.0 SX Option AT,2016,13.9,9
Maruti Ciaz RS ZDi Plus SHVS,2016,7.85,9
BMW X5 xDrive 30d,2016,54.45,9
Chevrolet Tavera LT 9 Str BS IV,2012,4.75,13
Volkswagen Vento 1.5 TDI Trendline,2011,3.25,14
Honda City i VTEC V,2015,7.1,10
Maruti Swift VXI BSIV,2017,4.65,8
Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,2012,5.0,13
Hyundai i20 Sportz 1.2,2015,4.95,10
Mahindra XUV500 W8 2WD,2014,9.8,11
Mercedes-Benz E-Class E 350 d,2019,78.8,6
Maruti Celerio LXI,2015,2.99,10
Volkswagen Vento 1.6 Highline,2014,4.45,11
Tata Nano XT,2011,0.75,14
Ford EcoSport 1.5 TDCi Titanium,2014,5.0,11
Maruti Swift 1.3 VXI ABS,2015,4.7,10
Hyundai Elantra 2.0 SX Option AT,2015,9.69,10
Chevrolet Enjoy 1.3 TCDi LTZ 8,2015,5.5,10
BMW X5 xDrive 30d M Sport,2017,65.0,8
Volkswagen Polo 1.5 TDI Highline,2015,5.11,10
Skoda Fabia 1.2 MPI Ambition Plus,2012,2.19,13
Volkswagen Vento Diesel Comfortline,2012,4.25,13
Mahindra Ssangyong Rexton RX7,2013,14.5,12
Nissan Terrano XL D Option,2014,5.65,11
Toyota Fortuner 2.8 2WD AT,2016,22.5,9
Maruti Swift 1.3 VXi,2007,1.75,18
Toyota Corolla H4,2004,1.5,21
Hyundai i10 Sportz,2012,3.2,13
Hyundai i20 1.4 CRDi Sportz,2012,4.5,13
Honda Amaze S i-Dtech,2014,4.5,11
Hyundai Verna 1.6 SX CRDI (O) AT,2014,8.0,11
Mercedes-Benz GLA Class 200 d Sport,2018,28.9,7
Volkswagen Polo 1.5 TDI Trendline,2015,4.1,10
Maruti Baleno Zeta Automatic,2017,7.22,8
Maruti Swift VDI,2014,5.8,11
Mahindra Xylo D2 BSIV,2013,3.5,12
Ford Ecosport 1.5 DV5 MT Trend,2013,6.35,12
Mahindra XUV500 W8 2WD,2015,8.85,10
Chevrolet Beat LS,2010,2.0,15
Hyundai Verna 1.6 VTVT,2012,5.5,13
Hyundai Grand i10 Asta,2014,2.3,11
Renault Duster 110PS Diesel RxZ,2014,7.95,11
Hyundai Xcent 1.2 Kappa S Option,2016,6.16,9
Hyundai i10 Sportz,2012,2.85,13
Mercedes-Benz GLA Class 200 Sport Edition,2016,25.0,9
Mercedes-Benz New C-Class 220 CDI MT,2008,10.36,17
Mercedes-Benz CLA 200 Sport Edition,2016,26.0,9
Hyundai Verna 1.6 SX CRDi (O),2013,4.35,12
Mahindra Xylo D2 Maxx,2016,4.5,9
Maruti Swift Dzire LDI,2015,5.0,10
Hyundai i10 Sportz,2014,3.67,11
Tata Safari Storme Explorer Edition,2014,6.0,11
Hyundai Grand i10 Asta,2018,6.34,7
Mini Cooper Convertible S,2012,22.0,13
Toyota Corolla H5,2006,1.67,19
Toyota Corolla Altis G MT,2014,7.95,11
Maruti Grand Vitara 2.4 MT,2018,9.74,7
Mahindra XUV500 W8 1.99 mHawk,2011,6.0,14
Mini Cooper 3 DOOR S,2013,21.5,12
Maruti Ritz VDi,2009,2.35,16
Volkswagen Polo Diesel Comfortline 1.2L,2012,2.65,13
Hyundai i10 Magna,2011,3.16,14
Maruti A-Star Vxi,2009,2.05,16
Maruti Wagon R Stingray LXI,2014,3.9,11
Honda Mobilio S i DTEC,2017,6.68,8
Hyundai EON Era Plus,2017,3.5,8
Skoda Rapid 1.6 MPI AT Ambition,2017,8.11,8
Maruti Ciaz VDi Plus SHVS,2017,8.3,8
Mercedes-Benz M-Class ML 250 CDI,2016,45.61,9
Skoda Laura Elegance 2.0 TDI CR AT,2010,4.45,15
Maruti Vitara Brezza VDi Option,2017,7.85,8
Hyundai Grand i10 CRDi Sportz,2014,3.75,11
Maruti Ertiga VDI,2017,7.65,8
Hyundai i20 1.2 Sportz,2013,4.9,12
Mahindra XUV500 AT W10 FWD,2018,16.52,7
Skoda Superb Elegance 1.8 TSI AT,2016,14.05,9
Maruti Ciaz VXi Plus,2016,6.75,9
Hyundai Creta 1.6 CRDi SX,2016,9.2,9
Honda City 1.5 S MT,2008,2.75,17
Ford Endeavour 2.2 Trend MT 4X4,2016,20.5,9
Hyundai i20 2015-2017 1.4 Magna ABS,2012,4.25,13
Ford EcoSport 1.5 Petrol Trend,2016,6.0,9
Hyundai i20 1.2 Sportz,2015,6.0,10
Maruti Swift VXI BSIII,2008,2.41,17
Honda Jazz V CVT,2015,7.25,10
Volvo XC90 2007-2015 D5 AWD,2014,23.65,11
Maruti Baleno Alpha 1.2,2016,6.5,9
Mercedes-Benz GLA Class 200 CDI SPORT,2017,18.06,8
Renault KWID RXT,2016,3.2,9
Ford Figo 2015-2019 1.2P Titanium Opt MT,2017,6.42,8
Toyota Fortuner 4x2 Manual,2015,23.0,10
Honda City 1.5 S MT,2013,5.9,12
Mahindra Scorpio S2 7 Seater,2014,7.75,11
BMW 3 Series 320d,2012,15.0,13
Maruti Vitara Brezza ZDi Plus,2017,9.0,8
Mercedes-Benz New C-Class C 200 CGI Elegance,2011,11.5,14
Hyundai Verna 1.6 VTVT,2012,6.2,13
Hyundai Grand i10 1.2 CRDi Sportz,2017,5.92,8
Volkswagen Polo 1.5 TDI Highline,2016,6.29,9
Honda Amaze S i-Vtech,2014,4.12,11
Honda CR-V 2.4 AT,2007,3.8,18
Hyundai Santro Xing GL Plus,2014,2.7,11
Mercedes-Benz B Class B200 CDI,2017,20.28,8
Honda Amaze S i-Vtech,2014,3.9,11
Toyota Fortuner 4x2 AT,2014,16.5,11
Hyundai Verna 1.6 VTVT,2011,3.7,14
Jaguar XJ 3.0L Portfolio,2016,79.0,9
BMW 3 Series 320d,2013,17.99,12
Hyundai i20 Magna 1.4 CRDi (Diesel),2013,3.9,12
Ford Figo Diesel EXI Option,2012,3.12,13
Maruti Wagon R LXI BSIII,2007,1.65,18
Hyundai Xcent 1.2 Kappa S Option,2015,3.5,10
Mahindra Xylo H4,2015,4.85,10
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,39.22,7
Hyundai i10 Magna,2007,2.0,18
Toyota Fortuner 3.0 Diesel,2010,10.45,15
Toyota Camry Hybrid,2016,27.0,9
Ford Figo Diesel ZXI,2011,2.25,14
Hyundai Xcent 1.2 Kappa S Option,2014,3.45,11
Hyundai i20 Sportz 1.2,2016,6.14,9
Maruti Dzire VDI,2011,4.0,14
