Name,Year,Price,Car_Age
Toyota Corolla Altis Diesel D4DJ,2011,4.5,14
BMW 6 Series 650i Coupe,2010,20.72,15
Skoda Fabia 1.2 Petrol Active,2010,2.21,15
Land Rover Freelander 2 HSE,2011,13.9,14
Ford Fiesta 1.6 ZXi Duratec,2010,1.46,15
Hyundai Verna SX CRDi AT,2012,6.0,13
Tata Indica Vista Quadrajet 90 ZX Plus,2012,3.5,13
Maruti SX4 Zxi BSIII,2009,1.99,16
Mahindra Xylo E4 ABS BS III,2013,4.0,12
Hyundai EON D Lite Plus,2013,2.95,12
Honda Amaze VX i-DTEC,2013,3.75,12
Volkswagen Polo Diesel Highline 1.2L,2010,2.5,15
Honda City 1.5 V MT,2011,3.75,14
Maruti Celerio VXI AT,2014,3.75,11
Jaguar XF 2.2 Litre Luxury,2013,24.0,12
BMW X1 sDrive20d,2012,10.0,13
Skoda Rapid 1.6 MPI AT Elegance,2014,5.55,11
Volkswagen Vento 1.6 Comfortline,2012,3.59,13
Mahindra XUV500 W6 2WD,2012,7.2,13
Ford Fiesta Classic 1.4 Duratorq LXI,2014,2.98,11
Hyundai Santro Xing GLS,2010,1.7,15
Maruti Alto LXi BSII,2003,0.95,22
Hyundai Santa Fe 2WD AT,2014,16.25,11
Toyota Innova 2.5 G4 Diesel 8-seater,2005,4.25,20
BMW 3 Series 320d Sedan,2008,7.2,17
Maruti Swift ZXI,2011,4.4,14
Volkswagen Vento Petrol Highline,2011,4.25,14
Maruti Ertiga VXI,2012,5.35,13
Audi A6 3.0 TDI quattro,2008,7.5,17
Volkswagen Vento 1.5 TDI Comfortline AT,2014,7.5,11
Mercedes-Benz S-Class 280 AT,2004,7.1,21
Hyundai i10 Magna,2010,2.25,15
Hyundai i20 Sportz 1.4 CRDi,2012,4.18,13
Hyundai Verna 1.4 EX,2013,6.5,12
Honda City 1.5 V MT,2010,3.15,15
Maruti Alto LXi BSII,2011,2.4,14
Maruti Alto LXi BSIII,2011,2.39,14
Land Rover Freelander 2 TD4 SE,2012,16.5,13
Honda CR-V 2.0L 2WD AT,2011,8.22,14
Mercedes-Benz SLK-Class 55 AMG,2014,90.0,11
Maruti Swift VDI,2013,4.65,12
Toyota Corolla Altis 2008-2013 1.8 VL AT,2013,8.4,12
Toyota Etios Cross 1.4L VD,2014,5.75,11
Maruti Wagon R LX,2006,1.11,19
Mercedes-Benz E-Class 2015-2017 E 200 CGI,2014,17.25,11
Jaguar XF Aero Sport Edition,2012,32.0,13
Hyundai i20 Sportz Petrol,2011,3.45,14
Land Rover Freelander 2 SE,2014,23.0,11
Honda Amaze S i-Vtech,2014,4.4,11
Hyundai i20 Magna,2010,2.8,15
Hyundai Santro Xing XG,2003,0.9,22
Ford Fiesta 1.5 TDCi Titanium,2014,5.65,11
Honda Civic 2006-2010 1.8 S MT,2009,4.25,16
Toyota Innova 2.5 GX (Diesel) 8 Seater,2014,10.9,11
Hyundai Accent GLE,2012,2.45,13
Maruti Alto 800 LXI,2013,2.5,12
Mercedes-Benz SL-Class SL 500,2010,29.5,15
Ford Ecosport 1.5 DV5 MT Titanium Optional,2013,5.75,12
Skoda Rapid 1.6 MPI AT Ambition Plus,2014,4.62,11
Mahindra XUV500 W8 2WD,2013,7.25,12
Hyundai Verna Xi (Petrol),2009,2.25,16
Ford Ikon 1.6 CLXI,2003,0.85,22
Toyota Innova 2.5 GX (Diesel) 7 Seater,2014,12.5,11
Volkswagen Vento 1.5 TDI Highline,2011,2.9,14
Chevrolet Spark 1.0 LT,2008,1.75,17
Honda Amaze S i-Dtech,2013,4.75,12
Honda City i VTEC S,2014,6.25,11
Mini Cooper Countryman D,2014,22.0,11
Skoda Superb Elegance 1.8 TSI AT,2014,11.95,11
Maruti Wagon R LXI BS IV,2011,2.5,14
Hyundai i10 Era 1.1,2013,2.75,12
Volkswagen Vento 1.6 Highline,2014,4.95,11
Ford Figo Diesel EXI,2013,2.55,12
Honda Civic 2010-2013 1.8 V AT Sunroof,2011,4.5,14
Audi A6 2.7 TDI,2010,11.5,15
Mercedes-Benz E-Class 280 CDI,2006,10.99,19
Honda City 1.5 V AT Exclusive,2009,3.71,16
Honda CR-V 2.4 4WD AT,2006,2.0,19
Maruti Wagon R LXI,2004,1.25,21
Maruti Ertiga VXI,2014,6.25,11
Volkswagen Vento Diesel Highline,2012,4.9,13
Honda City 1.5 GXI,2005,1.1,20
Hyundai Santa Fe 4X2,2013,12.25,12
Maruti Swift VDI,2014,3.9,11
Mahindra Xylo E8 BS IV,2011,2.75,14
Volkswagen Vento Petrol Highline,2011,2.95,14
Honda Accord 2.4 A/T,2008,4.85,17
Mercedes-Benz S-Class S 350 d,2011,30.0,14
Maruti Alto LXI,2007,1.75,18
Renault Duster 85PS Diesel RxL,2013,5.5,12
Ford Fiesta 1.4 ZXi TDCi ABS,2009,2.75,16
Ford Figo Diesel ZXI,2011,3.2,14
Volkswagen Polo Petrol Highline 1.6L,2013,5.84,12
Hyundai Verna SX CRDi AT,2012,6.25,13
BMW 7 Series 2007-2012 730Ld,2009,36.0,16
Mitsubishi Lancer GLXD,2003,3.0,22
Toyota Fortuner 3.0 Diesel,2010,11.0,15
Volkswagen Vento Petrol Highline AT,2013,5.25,12
Hyundai i20 1.2 Asta,2011,4.5,14
BMW X5 3.0d,2009,18.0,16
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2013,22.0,12
Land Rover Freelander 2 SE,2011,22.0,14
Hyundai i10 Magna,2011,2.65,14
Hyundai Verna 1.6 SX CRDi (O),2013,5.85,12
Volkswagen Jetta 2012-2014 2.0L TDI Highline,2012,6.95,13
Mahindra XUV500 W8 2WD,2012,6.5,13
Maruti Omni 8 Seater BSII,2004,0.85,21
Skoda Superb Style 1.8 TSI AT,2013,7.25,12
Maruti Swift VDI,2012,4.5,13
Mahindra Scorpio 2.6 LX,2010,4.25,15
Renault Duster 110PS Diesel RxZ,2013,6.85,12
Audi Q5 2008-2012 2.0 TDI,2013,23.68,12
Land Rover Freelander 2 SE,2013,15.75,12
Volkswagen Vento Diesel Comfortline,2012,3.5,13
BMW 5 Series 2003-2012 540i Sedan,2006,6.99,19
BMW X5 xDrive 30d,2009,20.0,16
BMW 6 Series 630i Coupe,2011,47.5,14
Maruti Alto Vxi 1.1,2002,1.22,23
Volkswagen Polo Petrol Comfortline 1.2L,2012,3.65,13
Hyundai Santa Fe 4X4,2013,8.38,12
Volkswagen Polo GT TDI,2014,4.8,11
Honda Amaze S i-Dtech,2014,4.5,11
Maruti Swift VDI,2014,3.95,11
Skoda Rapid 1.6 TDI Ambition,2012,3.65,13
Mercedes-Benz E-Class 280 CDI,2005,10.0,20
Mahindra Scorpio SLE BSIV,2011,4.0,14
Nissan Sunny 2011-2014 Diesel XL,2012,4.75,13
Maruti Swift Dzire VXi,2009,3.1,16
Nissan Micra XV Primo,2011,2.13,14
Maruti Alto LXi BSII,2008,1.1,17
BMW 3 Series 320d,2011,13.95,14
Volkswagen Polo 1.2 MPI Highline,2014,5.35,11
Maruti Celerio LXI,2014,3.9,11
Maruti Wagon R VXI 1.2,2014,2.8,11
Audi A4 2.0 TDI,2013,19.5,12
Honda Brio S MT,2013,2.75,12
Mahindra Scorpio VLX 2WD AT BSIV,2013,8.0,12
Honda City i DTEC V,2014,5.7,11
BMW X1 sDrive20d,2012,12.5,13
Chevrolet Spark 1.0 LT,2011,1.75,14
Ford Figo Diesel EXI,2010,1.9,15
Skoda Octavia Elegance 2.0 TDI AT,2014,16.0,11
Maruti Alto K10 2010-2014 VXI,2013,2.65,12
Hyundai Santro D Lite,2001,0.7,24
Maruti Swift Vdi BSIII,2008,3.1,17
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,16.25,12
Land Rover Range Rover 3.6 TDV8 Vogue SE,2012,52.54,13
Mahindra XUV500 W8 2WD,2011,6.4,14
Ford Endeavour 2.5L 4X2,2011,6.95,14
Tata Indica V2 DLX,2008,0.85,17
Honda Civic 2006-2010 1.8 S MT,2008,2.75,17
Maruti Swift Dzire ZXI,2014,4.5,11
Maruti Wagon R LXI,2014,3.01,11
Hyundai i20 Sportz 1.4 CRDi,2012,4.4,13
Toyota Fortuner 4x2 AT,2012,17.49,13
Hyundai i10 Sportz,2014,4.66,11
Mercedes-Benz M-Class ML 250 CDI,2014,45.0,11
Hyundai i20 Sportz Diesel,2010,2.7,15
Hyundai i10 Era,2013,3.39,12
Maruti Swift Dzire VDI,2014,5.69,11
Chevrolet Beat Diesel,2012,2.5,13
Honda Brio V MT,2012,3.25,13
Ford Figo Diesel Titanium,2014,3.25,11
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2014,18.5,11
Hyundai EON Sportz,2014,4.14,11
Toyota Prius 2009-2016 Z4,2011,12.75,14
Maruti SX4 ZDI,2012,3.53,13
Chevrolet Optra Magnum 1.6 LS Petrol,2007,1.35,18
Volkswagen Vento Diesel Highline,2013,4.5,12
Honda City V MT,2012,4.9,13
Hyundai Xcent 1.1 CRDi SX,2014,3.99,11
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,2013,6.75,12
Ford Ecosport 1.5 Ti VCT MT Titanium,2013,5.2,12
Audi A4 New 2.0 TDI Multitronic,2008,9.75,17
Mercedes-Benz M-Class ML 250 CDI,2014,30.0,11
Skoda Rapid 1.6 TDI Active,2013,3.65,12
Hyundai Grand i10 CRDi Sportz,2014,4.72,11
BMW X5 xDrive 30d,2011,28.0,14
Toyota Fortuner 4x4 MT,2012,14.0,13
Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,2014,8.0,11
Chevrolet Cruze LTZ,2012,9.8,13
Chevrolet Beat Diesel LT,2012,2.7,13
Audi A4 35 TDI Premium Plus,2014,24.37,11
Maruti Swift Dzire VDI,2014,5.0,11
Toyota Fortuner 3.0 Diesel,2009,10.5,16
Maruti Swift VDI,2012,3.9,13
Honda City 1.5 V MT Exclusive,2012,5.65,13
Mercedes-Benz M-Class ML 250 CDI,2012,29.95,13
Maruti Swift Ldi BSIII,2008,3.0,17
Hyundai i10 Sportz,2009,2.11,16
Fiat Punto 1.4 Emotion,2010,1.49,15
Maruti Alto LXi,2011,1.5,14
Maruti Swift VXI BSIV,2006,2.85,19
Tata Indica V2 DLE BSIII,2011,0.91,14
Maruti Alto 800 VXI,2014,2.42,11
Skoda Superb 2.8 V6 AT,2005,3.25,20
Volkswagen Polo Petrol Comfortline 1.2L,2013,2.8,12
Mahindra Scorpio VLX,2010,5.25,15
Maruti Swift Vdi BSIII,2010,2.9,15
BMW 3 Series 320d Prestige,2013,15.0,12
Tata Nano STD SE,2012,0.53,13
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,12.5,11
Honda Brio S Option MT,2012,2.75,13
Mahindra Scorpio SLE BSIV,2014,7.09,11
BMW 5 Series 2003-2012 525d,2011,19.99,14
Toyota Corolla Altis D-4D GL,2014,10.75,11
Hyundai Verna CRDi 1.6 SX Option,2008,2.9,17
Ford Ecosport 1.5 DV5 MT Titanium,2014,6.25,11
Maruti Alto K10 2010-2014 VXI,2011,2.2,14
Volkswagen Polo Petrol Highline 1.2L,2013,3.25,12
Chevrolet Beat LS,2011,3.21,14
Honda Amaze VX i-DTEC,2013,3.9,12
Mercedes-Benz E-Class 230 E AT,2008,6.5,17
Toyota Innova 2.5 V Diesel 7-seater,2011,7.0,14
BMW 5 Series 2003-2012 525d,2007,10.5,18
Mahindra XUV500 W8 2WD,2014,10.09,11
Honda City 1.5 S MT,2009,3.0,16
Force One LX 4x4,2014,12.0,11
Honda Jazz S,2010,2.0,15
Nissan Terrano XV Premium 110 PS,2014,7.22,11
Hyundai i20 1.2 Magna,2010,2.75,15
Ford Fiesta EXi 1.4 TDCi Ltd,2011,3.75,14
Honda City 1.5 V AT,2014,5.91,11
Maruti Swift VDI BSIV,2013,4.35,12
Hyundai Grand i10 CRDi SportZ Edition,2014,3.25,11
Maruti Swift Dzire VDi,2011,3.5,14
Maruti Swift 1.3 VXi,2006,1.6,19
Land Rover Freelander 2 TD4 HSE,2013,15.5,12
Toyota Fortuner 3.0 Diesel,2013,19.0,12
Maruti Swift Dzire VDI,2014,4.25,11
Land Rover Freelander 2 TD4 SE,2013,26.0,12
Maruti Alto 800 LXI,2013,2.49,12
Volkswagen Polo Petrol Highline 1.2L,2011,3.0,14
Maruti Swift Dzire LDI,2013,2.69,12
Audi A4 2.0 TDI 177 Bhp Technology Edition,2014,26.0,11
Mahindra Logan Petrol 1.4 GLE,2010,1.5,15
Honda City ZX GXi,2006,1.55,19
Ford Figo Petrol EXI,2010,2.75,15
Renault Duster Petrol RxL,2014,4.25,11
Audi Q5 2008-2012 2.0 TFSI Quattro,2009,10.0,16
Maruti Versa DX2 BS II,2003,1.25,22
Volkswagen Polo 1.2 MPI Comfortline,2014,4.3,11
Toyota Fortuner 3.0 Diesel,2010,11.0,15
Toyota Fortuner 3.0 Diesel,2010,11.75,15
Honda Accord 2.4 MT,2012,6.58,13
Maruti Swift ZDi,2012,4.8,13
Skoda Fabia 1.2 MPI Classic,2008,1.65,17
Tata Nano Twist XT,2014,1.0,11
Ford Fiesta 1.6 ZXi ABS,2007,1.65,18
Toyota Fortuner 3.0 Diesel,2011,11.5,14
Ford Fiesta Diesel Trend,2011,6.0,14
Volkswagen Polo 1.2 MPI Comfortline,2013,3.75,12
Honda Brio S MT,2013,4.05,12
Maruti Swift Dzire VXi,2013,4.25,12
Honda CR-V RVi MT,2008,6.5,17
Mahindra XUV500 W8 2WD,2014,8.0,11
Hyundai i10 Magna AT,2010,3.32,15
Hyundai i10 Magna 1.2,2012,2.78,13
Mercedes-Benz E-Class E 200 CGI,2013,21.95,12
Hyundai Sonata 2.4 GDI,2013,7.9,12
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,29.0,18
Volkswagen Polo Diesel Trendline 1.2L,2013,3.25,12
Honda City i VTEC SV,2014,5.9,11
Tata New Safari Dicor EX 4X2,2011,2.75,14
Nissan Sunny 2011-2014 Diesel XL,2014,5.98,11
BMW 3 Series 330 Ci Convertible,2011,31.0,14
Toyota Corolla 1.8 J,2011,3.55,14
Maruti Swift Dzire VDi,2009,2.19,16
Maruti Dzire VDI,2013,5.5,12
Maruti Alto K10 VXI,2014,2.1,11
Jaguar XJ 5.0 L V8 Supercharged,2011,50.66,14
Mercedes-Benz New C-Class 220 CDI AT,2012,14.0,13
Hyundai Verna CRDi 1.6 SX Option,2013,5.5,12
Chevrolet Aveo 1.6 LT,2007,1.2,18
Maruti Swift VXI BSIV,2014,5.3,11
Toyota Fortuner 4x2 Manual,2013,16.1,12
Audi Q5 2008-2012 2.0 TDI,2014,25.0,11
BMW 3 Series 320d Dynamic,2008,7.95,17
Maruti Alto K10 2010-2014 VXI,2012,2.81,13
Audi A4 1.8 TFSI Technology Edition,2012,17.5,13
Maruti Swift VXi BSIV,2012,3.3,13
Honda Jazz S,2010,2.69,15
Maruti Ritz VXi,2011,4.06,14
Skoda Rapid 1.6 TDI Ambition,2012,4.6,13
Skoda Rapid 1.6 TDI Elegance,2012,3.0,13
Fiat Linea Emotion,2011,3.0,14
Maruti Swift VXI BSIII W/ ABS,2010,2.95,15
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2012,13.99,13
Honda City V MT AVN,2012,4.5,13
Hyundai i20 Magna,2010,2.5,15
Hyundai Grand i10 Magna,2014,3.9,11
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,2009,3.5,16
Hyundai EON Magna Plus,2012,2.5,13
Nissan Micra XV CVT,2011,2.65,14
Maruti Alto LXi,2008,1.09,17
Hyundai Verna 1.6 SX,2011,3.8,14
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,15.75,12
Honda Brio S Option MT,2012,2.75,13
Maruti Zen VXi - BS III,2000,0.7,25
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,24.95,11
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2011,11.5,14
Hyundai Getz 1.3 GLS,2007,1.1,18
Audi Q7 3.0 TDI quattro,2014,31.41,11
Mahindra Scorpio SLE BSIV,2012,6.0,13
Mahindra XUV500 W6 2WD,2014,7.25,11
Volkswagen Polo Diesel Comfortline 1.2L,2012,3.9,13
Maruti Swift Dzire ZDi,2012,3.95,13
Audi Q3 2.0 TDI,2013,22.0,12
Maruti Celerio ZXI,2014,3.38,11
Honda City V MT Exclusive,2011,3.45,14
Ford Ecosport 1.5 DV5 MT Titanium,2014,7.5,11
Nissan Sunny 2011-2014 Diesel XL,2012,3.5,13
Maruti Swift VDI BSIV,2014,5.85,11
Maruti A-Star Vxi,2010,2.5,15
Maruti Swift ZXI,2013,3.95,12
Maruti Ertiga ZXI,2014,6.75,11
Maruti Wagon R LXI,2007,1.5,18
Volkswagen Polo Diesel Trendline 1.2L,2012,3.9,13
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,6.55,11
Mahindra XUV500 W8 2WD,2014,7.5,11
BMW 5 Series 530d M Sport,2010,11.75,15
Audi A4 2.0 TDI,2011,18.0,14
Skoda Superb Elegance 1.8 TSI AT,2009,4.95,16
Force One LX ABS 7 Seating,2014,8.0,11
Honda City i-VTEC VX,2013,6.26,12
Maruti Swift 1.3 LXI,2012,3.65,13
Volkswagen Vento Petrol Highline AT,2011,3.35,14
Hyundai Verna 1.6 SX VTVT AT,2014,5.5,11
Hyundai Verna CRDi 1.6 AT SX Plus,2012,5.25,13
Audi A4 2.0 TDI Multitronic,2012,16.25,13
Maruti SX4 Vxi BSIV,2009,2.7,16
Maruti Swift LXI BSIV,2008,3.41,17
Hyundai Grand i10 CRDi Magna,2014,4.15,11
Volkswagen Polo 1.5 TDI Highline,2014,5.9,11
Mercedes-Benz E-Class 230,2012,11.5,13
Maruti Ertiga VDI,2014,7.25,11
Mahindra Scorpio SLE BSIV,2013,7.65,12
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,9.0,14
Ford Figo Diesel ZXI,2011,2.9,14
Nissan Terrano XL Plus 85 PS,2014,5.75,11
Force One LX 4x4,2014,8.0,11
Skoda Rapid 1.5 TDI Elegance,2013,4.95,12
Ford Figo Diesel Titanium,2012,2.95,13
Mahindra XUV500 W8 2WD,2012,6.5,13
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,2011,8.0,14
Tata New Safari DICOR 2.2 VX 4x4,2009,3.0,16
BMW 3 Series 330d Convertible,2013,29.0,12
Volkswagen Polo 1.2 MPI Highline,2014,4.11,11
Maruti Ertiga ZDI,2013,6.55,12
Honda City 1.5 S MT,2014,5.48,11
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2013,6.51,12
Mahindra XUV500 W8 2WD,2013,9.0,12
Toyota Corolla Altis VL,2008,2.75,17
BMW 3 Series 320d,2012,12.5,13
Hyundai i20 Asta Optional with Sunroof 1.2,2013,4.57,12
Honda City 1.5 S AT,2013,4.5,12
Hyundai i10 Era 1.1,2008,1.65,17
Hyundai Verna 1.6 SX CRDi (O),2012,6.25,13
Chevrolet Sail 1.2 LS,2013,3.25,12
Audi Q5 2.0 TDI,2013,29.0,12
Honda City 1.5 V MT Exclusive,2013,5.53,12
Audi Q7 3.0 TDI Quattro Premium Plus,2014,37.9,11
Hyundai i10 Magna 1.2,2010,2.4,15
Hyundai i20 1.2 Asta,2014,4.55,11
Maruti Swift Dzire 1.2 Vxi BSIV,2011,2.65,14
BMW 5 Series 2010-2013 530d,2012,25.72,13
Maruti Swift VDI,2013,4.15,12
Hyundai Verna XXi ABS (Petrol),2008,2.6,17
BMW 3 Series 320d Highline,2008,7.25,17
Mercedes-Benz New C-Class C 250 CDI Elegance,2011,17.25,14
Hyundai Elantra 1.6 SX,2013,7.5,12
Maruti Ritz ZDi,2014,4.35,11
Honda City i DTEC V,2014,6.1,11
Toyota Etios Cross 1.4L VD,2014,4.9,11
Hyundai i20 1.4 CRDi Magna,2013,2.95,12
Audi A4 2.0 TDI,2014,15.21,11
Hyundai i20 Asta,2009,2.65,16
Hyundai Santa Fe 4X4,2012,7.5,13
Honda City 1.5 GXI,2002,1.85,23
Tata Indica V2 DL BSIII,2004,0.85,21
Volkswagen Vento Petrol Highline,2011,3.35,14
Volkswagen Vento 1.6 Comfortline,2014,3.49,11
Maruti Ertiga ZXI,2012,5.15,13
Mercedes-Benz M-Class ML 350 CDI Corporate,2011,14.41,14
Volkswagen Polo 1.2 MPI Highline,2014,4.75,11
BMW 3 Series 320d Corporate Edition,2008,6.3,17
Honda City ZX VTEC,2006,2.4,19
Mitsubishi Cedia Sports,2009,3.0,16
Hyundai i10 Magna,2012,3.22,13
BMW Z4 2009-2013 35i,2011,30.0,14
Hyundai i10 Sportz 1.2,2010,2.3,15
Mini Cooper S Carbon Edition,2012,22.0,13
Honda Brio V MT,2012,3.28,13
Maruti Swift Dzire ZDi,2013,6.46,12
Volkswagen Polo Diesel Comfortline 1.2L,2012,4.0,13
BMW X1 sDrive20d,2011,11.0,14
Mercedes-Benz M-Class ML 350 CDI Corporate,2011,21.99,14
Maruti Wagon R LX BSIII,2007,1.1,18
Maruti Dzire VXI,2013,4.5,12
Chevrolet Aveo U-VA 1.2 LT,2009,1.0,16
Land Rover Freelander 2 TD4 SE,2012,16.75,13
Mahindra Scorpio SLE BSIV,2012,4.88,13
Honda Accord 2001-2003 2.0 AT,2010,6.5,15
Maruti Eeco 7 Seater Standard,2014,2.9,11
Maruti Swift Dzire VXi,2012,3.0,13
Honda City ZX GXi,2007,1.49,18
Hyundai i10 Sportz 1.2 AT,2013,3.65,12
Maruti Ertiga VDI,2012,6.11,13
Maruti Swift Dzire VXI,2012,4.69,13
Maruti Ritz LXi,2011,3.19,14
Hyundai i20 Sportz AT 1.4,2012,3.75,13
Honda City 1.5 E MT,2011,3.85,14
Honda Civic 2006-2010 1.8 S AT,2008,3.0,17
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,2013,23.0,12
BMW X1 sDrive 20d Exclusive,2012,10.0,13
Hyundai i10 Magna,2013,2.95,12
Volkswagen Polo Petrol Highline 1.2L,2010,2.44,15
Honda Civic 2006-2010 1.8 S MT,2008,3.8,17
Honda City ZX GXi,2008,2.7,17
Renault Duster 110PS Diesel RxL,2014,5.75,11
Maruti A-Star AT VXI,2013,3.45,12
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,25.75,11
Renault Pulse Petrol RxZ,2014,4.69,11
BMW 3 Series 320d,2009,7.5,16
Honda City 1.5 S MT,2009,1.99,16
Maruti Swift VDI,2014,5.25,11
Renault Duster 110PS Diesel RxZ Plus,2013,5.4,12
Volkswagen Polo 1.2 MPI Comfortline,2014,3.9,11
BMW 5 Series 2013-2017 520d Luxury Line,2014,30.5,11
Mercedes-Benz M-Class ML 350 4Matic,2012,23.0,13
Maruti Swift Dzire LXi,2009,3.8,16
Hyundai i20 1.2 Sportz,2010,3.55,15
Tata Indigo LX BSII,2005,1.1,20
Tata Zest Revotron 1.2T XM,2014,3.7,11
Honda Accord 2.4 AT,2008,2.85,17
Honda Amaze S i-Dtech,2014,4.95,11
Mahindra XUV500 W8 2WD,2012,6.2,13
BMW X3 xDrive 20d Expedition,2013,17.5,12
Hyundai Grand i10 1.2 Kappa Magna,2010,2.25,15
Mini Cooper S Carbon Edition,2013,25.0,12
Skoda Laura L n K 1.9 PD AT,2011,4.8,14
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,5.45,11
Honda Amaze S i-Dtech,2013,3.75,12
BMW 5 Series 2003-2012 520d,2010,12.0,15
Audi Q7 3.0 TDI Quattro Premium Plus,2014,32.0,11
Nissan Micra Diesel XV,2011,2.6,14
Mercedes-Benz New C-Class C250 Avantgarde,2011,16.0,14
Land Rover Range Rover 2.2L Pure,2014,32.5,11
Mercedes-Benz R-Class R350 4Matic Long,2014,23.68,11
Land Rover Range Rover Vogue SE 4.4 SDV8,2013,65.81,12
Renault Duster 110PS Diesel RxZ,2013,4.99,12
Hyundai Verna 1.6 SX,2013,5.7,12
Maruti Swift VDI BSIV,2014,5.5,11
Tata Indica V2 DLS,2013,2.95,12
Audi A4 2.0 TDI,2009,9.95,16
Volkswagen Vento Diesel Highline,2012,5.5,13
Maruti Zen LX,2002,0.95,23
Honda City i DTEC VX,2014,6.2,11
Toyota Fortuner 4x2 4 Speed AT,2012,16.75,13
Ford Figo Diesel ZXI,2012,3.5,13
Nissan Sunny XL CVT,2014,7.99,11
Skoda Octavia Ambiente 1.9 TDI MT,2011,3.59,14
Chevrolet Beat Diesel LT,2012,1.9,13
Toyota Camry W2 (AT),2009,4.7,16
Renault Duster 110PS Diesel RxZ,2012,7.25,13
Tata Zest Revotron 1.2T XMS,2014,3.9,11
Hyundai i20 1.2 Magna,2013,5.15,12
Honda City 1.5 S MT,2009,2.3,16
Hyundai Accent GLE,2001,0.75,24
Hyundai Verna Xi (Petrol),2009,1.85,16
Ford Figo Petrol ZXI,2010,1.8,15
Honda Amaze S i-Dtech,2014,4.41,11
Maruti Wagon R LX BSII,2006,2.0,19
Mercedes-Benz E-Class Facelift,2014,31.75,11
Mercedes-Benz S Class 2005 2013 S 350 CDI,2010,21.0,15
Maruti Swift Dzire LDi,2010,2.75,15
Toyota Corolla H2,2005,2.64,20
Toyota Fortuner 4x2 Manual,2014,15.5,11
Maruti Zen Estilo 1.1 LX BSIII,2010,1.9,15
Tata Nano CX,2014,1.26,11
Hyundai i20 Magna,2009,2.4,16
BMW 3 Series 320d,2010,11.5,15
Mahindra XUV500 W6 2WD,2014,8.25,11
Volkswagen Vento IPL II Petrol Trendline,2011,2.75,14
Skoda Fabia 1.2 MPI Classic,2009,1.4,16
Ford Figo Diesel EXI,2011,2.4,14
Volkswagen Vento IPL II Petrol Highline AT,2013,4.75,12
Chevrolet Cruze LTZ AT,2011,5.5,14
Maruti Celerio VXI,2014,3.25,11
Audi A4 2.0 TDI,2009,8.5,16
Renault Fluence Diesel E4,2013,4.61,12
Tata Indigo LX,2012,1.9,13
Hyundai i10 Sportz,2012,3.09,13
BMW 7 Series 730Ld Sedan,2007,9.5,18
Maruti Ritz VDi,2011,2.95,14
Mahindra Scorpio 2.6 SLX CRDe,2006,3.45,19
Hyundai i10 Era,2011,3.3,14
Tata Safari Storme 2012-2015 VX,2014,8.0,11
Honda Civic 2006-2010 1.8 V MT,2009,2.71,16
Maruti Zen Estilo LXI BSIII,2012,2.7,13
Maruti Swift Dzire VDI,2012,4.5,13
Maruti Swift VDI,2014,5.25,11
Hyundai Grand i10 Asta,2014,3.14,11
Tata Indigo CS eGLX BS IV,2012,2.3,13
Ford Figo Diesel Titanium,2014,5.65,11
Mahindra Scorpio 2.6 SLX CRDe,2005,2.6,20
Honda City 1.5 V MT,2009,3.5,16
Maruti Swift Dzire VDi,2012,4.25,13
Bentley Continental Flying Spur,2006,59.0,19
Maruti Ertiga VDI,2013,6.6,12
Toyota Innova 2.5 G4 Diesel 7-seater,2007,5.2,18
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,2010,10.0,15
Hyundai i10 Magna 1.2,2012,2.5,13
Land Rover Freelander 2 SE,2014,20.11,11
Toyota Innova 2.5 V Diesel 8-seater,2011,7.8,14
Hyundai i20 1.2 Magna,2011,3.61,14
Honda Amaze E i-Dtech,2013,3.3,12
Toyota Fortuner 3.0 Diesel,2013,17.75,12
Chevrolet Beat Diesel LT,2012,2.5,13
Land Rover Range Rover Sport SE,2014,64.75,11
Volkswagen Vento Sport 1.2 TSI AT,2014,5.95,11
Ford Figo Diesel Titanium,2012,3.75,13
BMW 5 Series 2013-2017 530d M Sport,2014,27.0,11
Mitsubishi Pajero 2.8 SFX 7Str,2012,9.95,13
Renault Duster 85PS Diesel RxL Option,2013,4.2,12
Maruti Ritz VXI,2010,2.0,15
